,Date,Rented Bike Count,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
7520,117,2082,8,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,0,1,1
7521,117,1097,9,12.0,72,3.3,1650,7.0,0.68,0.0,0.0,0,1,1
7522,117,792,10,12.0,61,4.1,1981,4.6,0.86,0.0,0.0,0,1,1
7523,117,914,11,12.7,50,3.3,1999,2.5,1.61,0.0,0.0,0,1,1
7524,117,1006,12,13.7,43,3.4,1980,1.3,1.65,0.0,0.0,0,1,1
7525,117,1015,13,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,0,1,1
7526,117,1041,14,14.0,43,2.8,2000,1.5,1.13,0.0,0.0,0,1,1
7527,117,1171,15,13.7,44,3.9,2000,1.6,0.83,0.0,0.0,0,1,1
7528,117,1363,16,13.8,43,3.7,2000,1.4,0.74,0.0,0.0,0,1,1
7529,117,1775,17,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,0,1,1
7530,117,2514,18,12.2,45,3.1,2000,0.5,0.16,0.0,0.0,0,1,1
7531,117,1723,19,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,0,1,1
7532,117,1489,20,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,0,1,1
7533,117,1445,21,9.9,50,1.2,2000,0.0,0.0,0.0,0.0,0,1,1
7534,117,1255,22,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,0,1,1
7535,117,901,23,8.5,52,0.6,2000,-0.8,0.0,0.0,0.0,0,1,1
7536,129,707,0,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,0,1,1
7537,129,541,1,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,0,1,1
7538,129,341,2,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,0,1,1
7539,129,218,3,6.7,71,1.0,2000,1.8,0.0,0.0,0.0,0,1,1
7540,129,145,4,6.6,69,0.9,2000,1.3,0.0,0.0,0.0,0,1,1
7541,129,197,5,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,0,1,1
7542,129,518,6,6.6,65,1.6,2000,0.4,0.0,0.0,0.0,0,1,1
7543,129,1233,7,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,0,1,1
7544,129,2000,8,7.0,56,3.1,1971,-1.1,0.44,0.0,0.0,0,1,1
7545,129,1070,9,8.4,49,2.6,2000,-1.7,1.17,0.0,0.0,0,1,1
7546,129,792,10,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,0,1,1
7547,129,926,11,11.7,36,4.3,2000,-2.9,2.28,0.0,0.0,0,1,1
7548,129,967,12,13.2,31,3.8,2000,-3.5,2.58,0.0,0.0,0,1,1
7549,129,1000,13,13.5,32,5.0,1990,-2.9,2.56,0.0,0.0,0,1,1
7550,129,991,14,13.4,32,4.9,2000,-2.9,1.78,0.0,0.0,0,1,1
7551,129,1054,15,13.0,39,3.7,2000,-0.6,1.09,0.0,0.0,0,1,1
7552,129,1284,16,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,0,1,1
7553,129,1685,17,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,0,1,1
7554,129,2378,18,12.1,40,2.4,1854,-1.1,0.18,0.0,0.0,0,1,1
7555,129,1614,19,11.1,43,2.0,2000,-1.0,0.0,0.0,0.0,0,1,1
7556,129,1389,20,10.2,46,0.2,2000,-0.9,0.0,0.0,0.0,0,1,1
7557,129,1398,21,9.3,52,1.5,2000,0.0,0.0,0.0,0.0,0,1,1
7558,129,1221,22,8.8,55,1.6,2000,0.2,0.0,0.0,0.0,0,1,1
7559,129,857,23,8.4,60,1.5,2000,1.0,0.0,0.0,0.0,0,1,1
7560,141,706,0,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,0,1,1
7561,141,531,1,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,0,1,1
7562,141,409,2,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,0,1,1
7563,141,225,3,6.5,69,0.3,1981,1.2,0.0,0.0,0.0,0,1,1
7564,141,168,4,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,0,1,1
7565,141,183,5,6.0,72,1.3,2000,1.3,0.0,0.0,0.0,0,1,1
7566,141,412,6,5.8,67,1.1,2000,0.1,0.0,0.0,0.0,0,1,1
7567,141,1142,7,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,0,1,1
7568,141,1996,8,6.0,64,1.1,1920,-0.3,0.42,0.0,0.0,0,1,1
7569,141,1106,9,8.6,50,0.8,1785,-1.2,1.13,0.0,0.0,0,1,1
7570,141,877,10,11.6,40,1.7,1991,-1.5,1.77,0.0,0.0,0,1,1
7571,141,959,11,13.0,38,2.7,2000,-1.0,2.3,0.0,0.0,0,1,1
7572,141,1073,12,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,0,1,1
7573,141,1110,13,15.8,36,1.5,1888,0.7,2.59,0.0,0.0,0,1,1
7574,141,1187,14,16.5,32,1.4,1841,-0.2,2.43,0.0,0.0,0,1,1
7575,141,1322,15,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,0,1,1
7576,141,1488,16,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,0,1,1
7577,141,1902,17,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,0,1,1
7578,141,2618,18,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,0,1,1
7579,141,1804,19,12.9,50,1.4,2000,2.7,0.0,0.0,0.0,0,1,1
7580,141,1440,20,11.8,53,1.5,2000,2.5,0.0,0.0,0.0,0,1,1
7581,141,1292,21,11.0,60,1.1,1995,3.5,0.0,0.0,0.0,0,1,1
7582,141,1347,22,10.5,62,1.2,2000,3.5,0.0,0.0,0.0,0,1,1
7583,141,940,23,9.8,66,0.5,1979,3.7,0.0,0.0,0.0,0,1,1
7584,153,835,0,9.1,69,0.9,1885,3.7,0.0,0.0,0.0,0,1,1
7585,153,739,1,8.5,70,0.2,1856,3.3,0.0,0.0,0.0,0,1,1
7586,153,512,2,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,0,1,1
7587,153,374,3,7.6,78,0.7,1614,4.0,0.0,0.0,0.0,0,1,1
7588,153,226,4,7.1,79,1.2,1567,3.6,0.0,0.0,0.0,0,1,1
7589,153,148,5,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,0,1,1
7590,153,209,6,6.6,80,1.0,1424,3.3,0.0,0.0,0.0,0,1,1
7591,153,412,7,6.2,83,0.8,1100,3.5,0.01,0.0,0.0,0,1,1
7592,153,728,8,7.4,70,0.5,1373,2.2,0.36,0.0,0.0,0,1,1
7593,153,853,9,10.0,56,1.0,1761,1.6,1.03,0.0,0.0,0,1,1
7594,153,1037,10,12.6,50,1.4,1712,2.4,1.68,0.0,0.0,0,1,1
7595,153,1179,11,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,0,1,1
7596,153,1402,12,16.6,36,0.7,1442,1.4,2.45,0.0,0.0,0,1,1
7597,153,1652,13,18.3,33,1.9,1324,1.7,2.53,0.0,0.0,0,1,1
7598,153,1712,14,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,0,1,1
7599,153,1846,15,19.8,29,2.0,1246,1.2,1.97,0.0,0.0,0,1,1
7600,153,1916,16,19.4,29,1.2,1154,0.8,1.37,0.0,0.0,0,1,1
7601,153,1995,17,18.7,33,1.1,1164,2.0,0.7,0.0,0.0,0,1,1
7602,153,1695,18,16.5,38,1.6,1246,2.1,0.14,0.0,0.0,0,1,1
7603,153,1381,19,14.8,47,1.3,1111,3.5,0.0,0.0,0.0,0,1,1
7604,153,1261,20,13.8,52,1.6,1088,4.0,0.0,0.0,0.0,0,1,1
7605,153,1312,21,12.6,56,1.1,1053,4.0,0.0,0.0,0.0,0,1,1
7606,153,1147,22,11.7,60,0.5,1002,4.1,0.0,0.0,0.0,0,1,1
7607,153,971,23,11.0,62,0.3,946,3.9,0.0,0.0,0.0,0,1,1
7608,165,811,0,10.4,59,0.0,971,2.7,0.0,0.0,0.0,0,1,1
7609,165,584,1,9.5,65,0.9,990,3.2,0.0,0.0,0.0,0,1,1
7610,165,429,2,9.1,68,0.3,921,3.4,0.0,0.0,0.0,0,1,1
7611,165,308,3,8.4,73,0.4,820,3.8,0.0,0.0,0.0,0,1,1
7612,165,185,4,7.9,76,1.3,771,3.9,0.0,0.0,0.0,0,1,1
7613,165,110,5,7.6,79,0.3,765,4.1,0.0,0.0,0.0,0,1,1
7614,165,150,6,7.2,80,0.7,729,3.9,0.0,0.0,0.0,0,1,1
7615,165,304,7,6.9,81,0.8,665,3.8,0.01,0.0,0.0,0,1,1
7616,165,556,8,7.5,72,1.1,697,2.7,0.34,0.0,0.0,0,1,1
7617,165,775,9,10.1,60,0.8,726,2.6,1.02,0.0,0.0,0,1,1
7618,165,847,10,13.3,47,0.5,818,2.2,1.67,0.0,0.0,0,1,1
7619,165,1056,11,16.2,41,1.0,878,2.9,2.11,0.0,0.0,0,1,1
7620,165,1394,12,17.2,33,1.1,1258,0.7,2.28,0.0,0.0,0,1,1
7621,165,1593,13,18.1,32,1.5,1684,1.1,2.21,0.0,0.0,0,1,1
7622,165,1767,14,18.9,31,2.6,1936,1.3,2.37,0.0,0.0,0,1,1
7623,165,1948,15,20.1,32,2.4,1893,2.8,2.0,0.0,0.0,0,1,1
7624,165,2097,16,19.1,31,2.1,1960,1.5,1.27,0.0,0.0,0,1,1
7625,165,1990,17,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,0,1,1
7626,165,1662,18,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,0,1,1
7627,165,1377,19,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,0,1,1
7628,165,1306,20,14.4,61,2.3,1945,6.9,0.0,0.0,0.0,0,1,1
7629,165,1261,21,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,0,1,1
7630,165,1029,22,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,0,1,1
7631,165,810,23,13.2,73,1.2,1639,8.4,0.0,0.0,0.0,0,1,1
7632,177,638,0,12.6,78,1.3,1427,8.8,0.0,0.0,0.0,0,1,1
7633,177,393,1,12.2,80,1.4,1283,8.8,0.0,0.0,0.0,0,1,1
7634,177,272,2,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,0,1,1
7635,177,171,3,11.3,85,0.0,907,8.8,0.0,0.0,0.0,0,1,1
7636,177,152,4,11.0,82,0.1,951,8.0,0.0,0.0,0.0,0,1,1
7637,177,209,5,11.1,79,0.3,1140,7.5,0.0,0.0,0.0,0,1,1
7638,177,504,6,11.2,81,0.2,1071,8.0,0.0,0.0,0.0,0,1,1
7639,177,1271,7,11.5,81,0.8,960,8.3,0.0,0.0,0.0,0,1,1
7640,177,2070,8,12.0,77,0.4,891,8.0,0.12,0.0,0.0,0,1,1
7641,177,1119,9,12.8,74,0.5,831,8.2,0.31,0.0,0.0,0,1,1
7642,177,837,10,14.1,66,0.6,827,7.8,0.58,0.0,0.0,0,1,1
7643,177,910,11,16.7,65,1.5,675,10.0,1.42,0.0,0.0,0,1,1
7644,177,1052,12,19.0,60,1.8,513,11.0,2.11,0.0,0.0,0,1,1
7645,177,1058,13,19.7,52,2.1,512,9.5,1.83,0.0,0.0,0,1,1
7646,177,1121,14,20.0,48,2.1,586,8.6,1.72,0.0,0.0,0,1,1
7647,177,1183,15,20.4,43,1.7,690,7.3,1.43,0.0,0.0,0,1,1
7648,177,1413,16,20.3,44,2.2,793,7.6,1.09,0.0,0.0,0,1,1
7649,177,1773,17,19.3,49,2.8,966,8.3,0.55,0.0,0.0,0,1,1
7650,177,2635,18,18.0,66,2.3,554,11.5,0.1,0.0,0.0,0,1,1
7651,177,1911,19,16.9,74,1.8,366,12.2,0.0,0.0,0.0,0,1,1
7652,177,1659,20,15.9,81,2.8,250,12.6,0.0,0.0,0.0,0,1,1
7653,177,1556,21,15.5,86,1.3,178,13.1,0.0,0.0,0.0,0,1,1
7654,177,1377,22,14.8,83,1.5,227,11.9,0.0,0.0,0.0,0,1,1
7655,177,914,23,14.1,74,1.5,486,9.5,0.0,0.0,0.0,0,1,1
7656,189,726,0,13.3,64,1.7,860,6.6,0.0,0.0,0.0,0,1,1
7657,189,568,1,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,0,1,1
7658,189,427,2,11.7,70,1.0,1012,6.4,0.0,0.0,0.0,0,1,1
7659,189,253,3,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,0,1,1
7660,189,145,4,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,0,1,1
7661,189,202,5,10.2,70,1.5,1519,4.9,0.0,0.0,0.0,0,1,1
7662,189,491,6,10.1,71,0.2,1474,5.0,0.0,0.0,0.0,0,1,1
7663,189,1216,7,10.2,68,0.4,1493,4.5,0.0,0.0,0.0,0,1,1
7664,189,2134,8,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,0,1,1
7665,189,1177,9,11.8,55,0.7,1182,3.0,0.55,0.0,0.0,0,1,1
7666,189,854,10,14.4,45,0.6,1206,2.6,1.28,0.0,0.0,0,1,1
7667,189,914,11,16.5,39,0.7,1351,2.4,1.68,0.0,0.0,0,1,1
7668,189,1063,12,18.8,35,1.2,1057,2.9,2.06,0.0,0.0,0,1,1
7669,189,1108,13,19.4,31,2.0,1862,1.8,2.02,0.0,0.0,0,1,1
7670,189,1113,14,19.9,29,1.9,1833,1.3,2.09,0.0,0.0,0,1,1
7671,189,1203,15,19.9,31,2.0,1613,2.2,1.57,0.0,0.0,0,1,1
7672,189,1407,16,19.5,32,2.1,1436,2.3,1.1,0.0,0.0,0,1,1
7673,189,1811,17,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,0,1,1
7674,189,2716,18,16.9,47,1.4,1637,5.5,0.11,0.0,0.0,0,1,1
7675,189,1867,19,15.5,63,1.7,1774,8.4,0.0,0.0,0.0,0,1,1
7676,189,1568,20,14.8,68,2.0,1502,8.9,0.0,0.0,0.0,0,1,1
7677,189,1618,21,14.3,72,1.0,1374,9.3,0.0,0.0,0.0,0,1,1
7678,189,1425,22,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,0,1,1
7679,189,950,23,12.9,78,0.6,1201,9.1,0.0,0.0,0.0,0,1,1
7680,201,739,0,12.3,75,1.2,1332,7.9,0.0,0.0,0.0,0,1,1
7681,201,600,1,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,0,1,1
7682,201,381,2,10.8,77,0.3,1268,6.9,0.0,0.0,0.0,0,1,1
7683,201,239,3,10.2,80,0.3,1191,6.8,0.0,0.0,0.0,0,1,1
7684,201,157,4,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,0,1,1
7685,201,210,5,9.2,77,0.0,1278,5.3,0.0,0.0,0.0,0,1,1
7686,201,503,6,8.8,77,0.2,1077,4.9,0.0,0.0,0.0,0,1,1
7687,201,1213,7,8.6,77,0.7,965,4.7,0.0,0.0,0.0,0,1,1
7688,201,2202,8,9.2,68,0.2,952,3.5,0.28,0.0,0.0,0,1,1
7689,201,1200,9,11.2,63,1.1,656,4.4,0.88,0.0,0.0,0,1,1
7690,201,842,10,14.0,58,1.6,841,5.8,1.53,0.0,0.0,0,1,1
7691,201,961,11,15.5,25,2.5,1727,-4.4,2.1,0.0,0.0,0,1,1
7692,201,1088,12,16.2,29,2.5,1935,-1.8,2.45,0.0,0.0,0,1,1
7693,201,1115,13,17.7,25,2.1,1917,-2.6,2.48,0.0,0.0,0,1,1
7694,201,1083,14,18.3,24,1.7,1983,-2.6,2.4,0.0,0.0,0,1,1
7695,201,1175,15,18.3,21,2.7,2000,-4.4,2.02,0.0,0.0,0,1,1
7696,201,1409,16,18.0,26,2.1,2000,-1.8,1.45,0.0,0.0,0,1,1
7697,201,1896,17,16.9,34,2.5,2000,0.9,0.74,0.0,0.0,0,1,1
7698,201,2445,18,14.6,39,2.3,2000,0.7,0.11,0.0,0.0,0,1,1
7699,201,1819,19,13.2,42,1.3,2000,0.5,0.0,0.0,0.0,0,1,1
7700,201,1558,20,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,0,1,1
7701,201,1493,21,10.8,53,0.9,2000,1.5,0.0,0.0,0.0,0,1,1
7702,201,1278,22,9.9,50,0.1,2000,0.0,0.0,0.0,0.0,0,1,1
7703,201,896,23,9.7,56,0.7,2000,1.3,0.0,0.0,0.0,0,1,1
7704,213,694,0,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,0,1,1
7705,213,579,1,9.0,66,0.7,2000,2.9,0.0,0.0,0.0,0,1,1
7706,213,385,2,8.7,71,0.8,2000,3.7,0.0,0.0,0.0,0,1,1
7707,213,244,3,8.6,74,0.6,1985,4.2,0.0,0.0,0.0,0,1,1
7708,213,165,4,8.1,78,0.6,2000,4.4,0.0,0.0,0.0,0,1,1
7709,213,185,5,7.8,81,1.1,2000,4.7,0.0,0.0,0.0,0,1,1
7710,213,458,6,7.6,82,0.3,1933,4.7,0.0,0.0,0.0,0,1,1
7711,213,1191,7,7.7,81,0.4,1992,4.6,0.0,0.0,0.0,0,1,1
7712,213,2154,8,8.5,77,0.5,1995,4.6,0.21,0.0,0.0,0,1,1
7713,213,1165,9,10.9,60,0.9,1997,3.4,0.93,0.0,0.0,0,1,1
7714,213,864,10,13.7,57,1.2,2000,5.3,1.33,0.0,0.0,0,1,1
7715,213,917,11,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,0,1,1
7716,213,1132,12,16.8,50,1.6,2000,6.3,1.94,0.0,0.0,0,1,1
7717,213,1152,13,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,0,1,1
7718,213,1122,14,18.7,39,1.3,2000,4.4,1.66,0.0,0.0,0,1,1
7719,213,1203,15,19.0,38,1.9,2000,4.3,1.72,0.0,0.0,0,1,1
7720,213,1473,16,18.5,40,1.8,2000,4.6,1.28,0.0,0.0,0,1,1
7721,213,1804,17,16.9,44,1.6,2000,4.5,0.44,0.0,0.0,0,1,1
7722,213,2499,18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,0,1,1
7723,213,1878,19,14.9,49,2.1,2000,4.2,0.0,0.0,0.0,0,1,1
7724,213,1528,20,13.8,56,1.9,2000,5.1,0.0,0.0,0.0,0,1,1
7725,213,1466,21,12.6,60,0.5,2000,5.0,0.0,0.0,0.0,0,1,1
7726,213,1302,22,11.6,61,0.2,2000,4.3,0.0,0.0,0.0,0,1,1
7727,213,944,23,10.9,64,0.2,2000,4.3,0.0,0.0,0.0,0,1,1
7728,225,783,0,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,0,1,1
7729,225,653,1,9.8,68,1.7,2000,4.1,0.0,0.0,0.0,0,1,1
7730,225,433,2,9.2,72,1.5,2000,4.4,0.0,0.0,0.0,0,1,1
7731,225,262,3,8.5,74,1.3,2000,4.1,0.0,0.0,0.0,0,1,1
7732,225,184,4,8.1,76,0.3,2000,4.1,0.0,0.0,0.0,0,1,1
7733,225,162,5,7.7,73,0.0,2000,3.1,0.0,0.0,0.0,0,1,1
7734,225,491,6,7.2,77,0.5,2000,3.4,0.0,0.0,0.0,0,1,1
7735,225,1188,7,7.3,72,0.4,2000,2.5,0.0,0.0,0.0,0,1,1
7736,225,2113,8,7.9,63,0.6,2000,1.2,0.3,0.0,0.0,0,1,1
7737,225,1191,9,11.1,53,1.0,2000,1.8,1.05,0.0,0.0,0,1,1
7738,225,850,10,13.8,44,1.5,1953,1.7,1.66,0.0,0.0,0,1,1
7739,225,981,11,16.4,35,1.1,2000,0.8,2.13,0.0,0.0,0,1,1
7740,225,1161,12,17.4,33,1.1,2000,0.9,2.39,0.0,0.0,0,1,1
7741,225,1190,13,18.9,33,1.8,2000,2.2,2.43,0.0,0.0,0,1,1
7742,225,1221,14,19.8,32,2.3,1978,2.6,2.25,0.0,0.0,0,1,1
7743,225,1390,15,19.7,30,3.0,1971,1.6,1.89,0.0,0.0,0,1,1
7744,225,1527,16,19.3,29,2.8,2000,0.7,1.34,0.0,0.0,0,1,1
7745,225,1939,17,18.5,35,2.2,2000,2.7,0.68,0.0,0.0,0,1,1
7746,225,2631,18,16.6,40,2.4,2000,2.9,0.11,0.0,0.0,0,1,1
7747,225,1769,19,15.3,53,2.4,2000,5.7,0.0,0.0,0.0,0,1,1
7748,225,1512,20,14.2,56,1.8,2000,5.5,0.0,0.0,0.0,0,1,1
7749,225,1457,21,13.3,56,1.1,2000,4.6,0.0,0.0,0.0,0,1,1
7750,225,1331,22,12.3,65,1.7,2000,5.8,0.0,0.0,0.0,0,1,1
7751,225,1018,23,11.7,70,1.7,2000,6.4,0.0,0.0,0.0,0,1,1
7752,237,891,0,11.3,71,1.2,1997,6.2,0.0,0.0,0.0,0,1,1
7753,237,774,1,10.9,72,0.0,1966,6.0,0.0,0.0,0.0,0,1,1
7754,237,522,2,10.1,78,0.1,1887,6.4,0.0,0.0,0.0,0,1,1
7755,237,386,3,9.5,77,0.4,1611,5.6,0.0,0.0,0.0,0,1,1
7756,237,246,4,8.9,75,0.4,1877,4.7,0.0,0.0,0.0,0,1,1
7757,237,154,5,8.1,76,0.6,1309,4.1,0.0,0.0,0.0,0,1,1
7758,237,219,6,7.5,79,0.6,1025,4.0,0.0,0.0,0.0,0,1,1
7759,237,427,7,7.0,82,0.5,867,4.1,0.0,0.0,0.0,0,1,1
7760,237,784,8,7.8,70,1.4,1034,2.6,0.29,0.0,0.0,0,1,1
7761,237,921,9,10.4,60,1.3,1326,2.9,0.99,0.0,0.0,0,1,1
7762,237,997,10,13.0,49,0.5,1685,2.5,1.61,0.0,0.0,0,1,1
7763,237,1175,11,16.2,39,1.6,1580,2.2,2.05,0.0,0.0,0,1,1
7764,237,1407,12,17.7,33,2.2,1556,1.2,2.37,0.0,0.0,0,1,1
7765,237,1585,13,19.4,26,1.1,1942,-0.6,2.45,0.0,0.0,0,1,1
7766,237,1649,14,20.0,22,1.6,1950,-2.3,2.29,0.0,0.0,0,1,1
7767,237,1760,15,21.3,24,1.5,1832,-0.1,1.91,0.0,0.0,0,1,1
7768,237,1813,16,20.9,20,2.0,1976,-2.9,1.35,0.0,0.0,0,1,1
7769,237,1949,17,19.2,23,1.5,2000,-2.4,0.62,0.0,0.0,0,1,1
7770,237,1707,18,16.6,41,2.4,1811,3.2,0.04,0.0,0.0,0,1,1
7771,237,1407,19,14.6,48,1.9,1998,3.6,0.0,0.0,0.0,0,1,1
7772,237,1270,20,13.7,51,1.0,1954,3.7,0.0,0.0,0.0,0,1,1
7773,237,1249,21,13.3,55,2.0,1554,4.4,0.0,0.0,0.0,0,1,1
7774,237,1141,22,12.7,58,0.0,1480,4.6,0.0,0.0,0.0,0,1,1
7775,237,922,23,11.7,58,0.0,1567,3.6,0.0,0.0,0.0,0,1,1
7776,249,848,0,11.2,62,0.0,1613,4.1,0.0,0.0,0.0,0,1,1
7777,249,622,1,10.6,60,0.5,1642,3.1,0.0,0.0,0.0,0,1,1
7778,249,428,2,9.8,63,0.6,1591,3.0,0.0,0.0,0.0,0,1,1
7779,249,342,3,9.2,68,0.4,1538,3.5,0.0,0.0,0.0,0,1,1
7780,249,206,4,8.8,71,0.9,1516,3.8,0.0,0.0,0.0,0,1,1
7781,249,146,5,8.2,73,1.3,1305,3.6,0.0,0.0,0.0,0,1,1
7782,249,172,6,7.6,75,0.6,1181,3.4,0.0,0.0,0.0,0,1,1
7783,249,315,7,7.2,76,0.5,1113,3.2,0.0,0.0,0.0,0,1,1
7784,249,534,8,7.9,67,1.1,1210,2.1,0.28,0.0,0.0,0,1,1
7785,249,679,9,10.5,56,1.2,1741,2.0,0.98,0.0,0.0,0,1,1
7786,249,936,10,13.4,46,0.8,1718,1.9,1.61,0.0,0.0,0,1,1
7787,249,1055,11,16.8,38,1.5,1326,2.3,2.07,0.0,0.0,0,1,1
7788,249,1417,12,18.4,28,1.9,1690,-0.4,2.33,0.0,0.0,0,1,1
7789,249,1519,13,19.3,24,1.5,1745,-1.8,2.4,0.0,0.0,0,1,1
7790,249,1642,14,20.1,23,2.3,1896,-1.7,2.23,0.0,0.0,0,1,1
7791,249,1891,15,20.9,23,1.5,1892,-1.0,1.87,0.0,0.0,0,1,1
7792,249,1976,16,20.2,24,2.5,1881,-1.0,1.31,0.0,0.0,0,1,1
7793,249,1883,17,18.8,24,2.1,2000,-2.2,0.63,0.0,0.0,0,1,1
7794,249,1618,18,16.2,41,1.4,1907,2.9,0.06,0.0,0.0,0,1,1
7795,249,1464,19,14.9,46,1.4,1455,3.3,0.0,0.0,0.0,0,1,1
7796,249,1306,20,13.8,52,1.6,1341,4.0,0.0,0.0,0.0,0,1,1
7797,249,1158,21,13.0,49,1.0,1702,2.5,0.0,0.0,0.0,0,1,1
7798,249,1025,22,12.2,57,0.0,1544,3.9,0.0,0.0,0.0,0,1,1
7799,249,724,23,11.8,56,0.0,1655,3.2,0.0,0.0,0.0,0,1,1
7800,261,623,0,11.4,56,0.2,1778,2.9,0.0,0.0,0.0,0,1,1
7801,261,372,1,10.7,57,0.9,1828,2.5,0.0,0.0,0.0,0,1,1
7802,261,253,2,10.5,57,0.2,1837,2.3,0.0,0.0,0.0,0,1,1
7803,261,175,3,10.2,60,1.0,1796,2.7,0.0,0.0,0.0,0,1,1
7804,261,110,4,10.0,62,0.6,1759,3.0,0.0,0.0,0.0,0,1,1
7805,261,202,5,9.4,65,0.8,1659,3.1,0.0,0.0,0.0,0,1,1
7806,261,513,6,9.2,65,0.8,1689,2.9,0.0,0.0,0.0,0,1,1
7807,261,1244,7,8.9,67,0.8,1557,3.0,0.0,0.0,0.0,0,1,1
7808,261,2111,8,9.7,58,0.6,1559,1.8,0.22,0.0,0.0,0,1,1
7809,261,1104,9,11.9,50,1.1,1529,1.7,0.75,0.0,0.0,0,1,1
7810,261,817,10,14.6,43,0.7,1339,2.1,1.35,0.0,0.0,0,1,1
7811,261,941,11,16.7,37,0.7,1074,1.9,1.74,0.0,0.0,0,1,1
7812,261,1034,12,18.2,34,1.0,758,2.0,2.03,0.0,0.0,0,1,1
7813,261,1064,13,19.4,35,1.2,678,3.5,1.73,0.0,0.0,0,1,1
7814,261,1122,14,20.6,30,2.2,839,2.3,1.69,0.0,0.0,0,1,1
7815,261,1167,15,20.2,31,1.6,855,2.5,1.25,0.0,0.0,0,1,1
7816,261,1464,16,19.7,34,1.6,688,3.3,0.88,0.0,0.0,0,1,1
7817,261,1904,17,18.9,35,1.7,720,3.0,0.41,0.0,0.0,0,1,1
7818,261,2613,18,17.3,43,0.9,783,4.5,0.08,0.0,0.0,0,1,1
7819,261,1860,19,15.6,44,1.5,828,3.3,0.0,0.0,0.0,0,1,1
7820,261,1593,20,14.5,51,1.4,751,4.4,0.0,0.0,0.0,0,1,1
7821,261,1513,21,13.4,56,0.7,758,4.7,0.0,0.0,0.0,0,1,1
7822,261,1360,22,12.7,60,0.0,680,5.1,0.0,0.0,0.0,0,1,1
7823,261,916,23,12.0,59,0.4,685,4.2,0.0,0.0,0.0,0,1,1
7824,273,726,0,11.6,61,0.7,673,4.3,0.0,0.0,0.0,0,1,1
7825,273,547,1,11.1,62,0.2,666,4.0,0.0,0.0,0.0,0,1,1
7826,273,356,2,10.6,68,0.9,603,4.9,0.0,0.0,0.0,0,1,1
7827,273,243,3,10.1,70,1.1,606,4.8,0.0,0.0,0.0,0,1,1
7828,273,170,4,10.0,73,0.9,622,5.3,0.0,0.0,0.0,0,1,1
7829,273,193,5,10.0,73,0.5,593,5.3,0.0,0.0,0.0,0,1,1
7830,273,456,6,9.9,75,1.0,560,5.6,0.0,0.0,0.0,0,1,1
7831,273,839,7,10.4,71,0.6,557,5.3,0.0,0.0,0.0,0,1,1
